# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-12-01 09:27:24 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03069500 CHEAT RIVER NEAR PARSONS, WV
# -----------------------------------------------------------------------------------
#
# Data provided for site 03069500
#            TS   parameter     Description
#        160528       00060     Discharge, cubic feet per second
#        160529       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	160528_00060	160528_00060_cd	160529_00065	160529_00065_cd
USGS	03069500	2019-07-05 02:30	EDT	1940	A	5.03	A
USGS	03069500	2019-07-05 02:45	EDT	1970	A	5.06	A
USGS	03069500	2019-07-05 03:00	EDT	2010	A	5.09	A
USGS	03069500	2019-07-05 03:15	EDT	2050	A	5.12	A
USGS	03069500	2019-07-05 03:30	EDT	2050	A	5.12	A
USGS	03069500	2019-07-05 03:45	EDT	2070	A	5.14	A
USGS	03069500	2019-07-05 04:00	EDT	2080	A	5.15	A
USGS	03069500	2019-07-05 04:15	EDT	2080	A	5.15	A
USGS	03069500	2019-07-05 04:30	EDT	2080	A	5.15	A
USGS	03069500	2019-07-05 04:45	EDT	2090	A	5.16	A
USGS	03069500	2019-07-05 05:00	EDT	2080	A	5.15	A
USGS	03069500	2019-07-05 05:15	EDT	2070	A	5.14	A
USGS	03069500	2019-07-05 05:30	EDT	2070	A	5.14	A
USGS	03069500	2019-07-05 05:45	EDT	2070	A	5.14	A
USGS	03069500	2019-07-05 06:00	EDT	2070	A	5.14	A
USGS	03069500	2019-07-05 06:15	EDT	2030	A	5.11	A
USGS	03069500	2019-07-05 06:30	EDT	2030	A	5.11	A
USGS	03069500	2019-07-05 06:45	EDT	2020	A	5.10	A
USGS	03069500	2019-07-05 07:00	EDT	2010	A	5.09	A
USGS	03069500	2019-07-05 07:15	EDT	2000	A	5.08	A
USGS	03069500	2019-07-05 07:30	EDT	1970	A	5.06	A
USGS	03069500	2019-07-05 07:45	EDT	1960	A	5.05	A
USGS	03069500	2019-07-05 08:00	EDT	1950	A	5.04	A
USGS	03069500	2019-07-05 08:15	EDT	1960	A	5.05	A
USGS	03069500	2019-07-05 08:30	EDT	1940	A	5.03	A
USGS	03069500	2019-07-05 08:45	EDT	1930	A	5.02	A
USGS	03069500	2019-07-05 09:00	EDT	1890	A	4.99	A
USGS	03069500	2019-07-05 09:15	EDT	1890	A	4.99	A
USGS	03069500	2019-07-05 09:30	EDT	1870	A	4.97	A
USGS	03069500	2019-07-05 09:45	EDT	1850	A	4.95	A
USGS	03069500	2019-07-05 10:00	EDT	1840	A	4.94	A
USGS	03069500	2019-07-05 10:15	EDT	1820	A	4.92	A
USGS	03069500	2019-07-05 10:30	EDT	1820	A	4.92	A
USGS	03069500	2019-07-05 10:45	EDT	1800	A	4.90	A
USGS	03069500	2019-07-05 11:00	EDT	1790	A	4.89	A
USGS	03069500	2019-07-05 11:15	EDT	1770	A	4.87	A
USGS	03069500	2019-07-05 11:30	EDT	1750	A	4.85	A
USGS	03069500	2019-07-05 11:45	EDT	1720	A	4.82	A
USGS	03069500	2019-07-05 12:00	EDT	1690	A	4.79	A
USGS	03069500	2019-07-05 12:15	EDT	1670	A	4.77	A
USGS	03069500	2019-07-05 12:30	EDT	1650	A	4.75	A
USGS	03069500	2019-07-05 12:45	EDT	1630	A	4.73	A
USGS	03069500	2019-07-05 13:00	EDT	1620	A	4.72	A
USGS	03069500	2019-07-05 13:15	EDT	1600	A	4.70	A
USGS	03069500	2019-07-05 13:30	EDT	1610	A	4.71	A
USGS	03069500	2019-07-05 13:45	EDT	1590	A	4.69	A
USGS	03069500	2019-07-05 14:00	EDT	1580	A	4.68	A
USGS	03069500	2019-07-05 14:15	EDT	1570	A	4.67	A
USGS	03069500	2019-07-05 14:30	EDT	1560	A	4.65	A
USGS	03069500	2019-07-05 14:45	EDT	1550	A	4.64	A
USGS	03069500	2019-07-05 15:00	EDT	1540	A	4.63	A
USGS	03069500	2019-07-05 15:15	EDT	1530	A	4.62	A
USGS	03069500	2019-07-05 15:30	EDT	1540	A	4.63	A
USGS	03069500	2019-07-05 15:45	EDT	1530	A	4.62	A
USGS	03069500	2019-07-05 16:00	EDT	1530	A	4.62	A
USGS	03069500	2019-07-05 16:15	EDT	1530	A	4.62	A
USGS	03069500	2019-07-05 16:30	EDT	1540	A	4.63	A
USGS	03069500	2019-07-05 16:45	EDT	1540	A	4.63	A
USGS	03069500	2019-07-05 17:00	EDT	1530	A	4.62	A
USGS	03069500	2019-07-05 17:15	EDT	1520	A	4.61	A
USGS	03069500	2019-07-05 17:30	EDT	1520	A	4.61	A
USGS	03069500	2019-07-05 17:45	EDT	1510	A	4.60	A
USGS	03069500	2019-07-05 18:00	EDT	1510	A	4.60	A
USGS	03069500	2019-07-05 18:15	EDT	1500	A	4.59	A
USGS	03069500	2019-07-05 18:30	EDT	1490	A	4.58	A
USGS	03069500	2019-07-05 18:45	EDT	1480	A	4.57	A
USGS	03069500	2019-07-05 19:00	EDT	1480	A	4.57	A
USGS	03069500	2019-07-05 19:15	EDT	1490	A	4.58	A
USGS	03069500	2019-07-05 19:30	EDT	1500	A	4.59	A
USGS	03069500	2019-07-05 19:45	EDT	1510	A	4.60	A
USGS	03069500	2019-07-05 20:00	EDT	1530	A	4.62	A
USGS	03069500	2019-07-05 20:15	EDT	1540	A	4.63	A
USGS	03069500	2019-07-05 20:30	EDT	1540	A	4.63	A
USGS	03069500	2019-07-05 20:45	EDT	1560	A	4.65	A
USGS	03069500	2019-07-05 21:00	EDT	1560	A	4.65	A
USGS	03069500	2019-07-05 21:15	EDT	1610	A	4.71	A
USGS	03069500	2019-07-05 21:30	EDT	1730	A	4.83	A
USGS	03069500	2019-07-05 21:45	EDT	1860	A	4.96	A
USGS	03069500	2019-07-05 22:00	EDT	1930	A	5.02	A
USGS	03069500	2019-07-05 22:15	EDT	1940	A	5.03	A
USGS	03069500	2019-07-05 22:30	EDT	1920	A	5.01	A
USGS	03069500	2019-07-05 22:45	EDT	1900	A	5.00	A
USGS	03069500	2019-07-05 23:00	EDT	1890	A	4.99	A
USGS	03069500	2019-07-05 23:15	EDT	1880	A	4.98	A
USGS	03069500	2019-07-05 23:30	EDT	1880	A	4.98	A
USGS	03069500	2019-07-05 23:45	EDT	1890	A	4.99	A
USGS	03069500	2019-07-06 00:00	EDT	1890	A	4.99	A
USGS	03069500	2019-07-06 00:15	EDT	1880	A	4.98	A
USGS	03069500	2019-07-06 00:30	EDT	1900	A	5.00	A
USGS	03069500	2019-07-06 00:45	EDT	1970	A	5.06	A
USGS	03069500	2019-07-06 01:00	EDT	2050	A	5.12	A
USGS	03069500	2019-07-06 01:15	EDT	2120	A	5.18	A
USGS	03069500	2019-07-06 01:30	EDT	2230	A	5.27	A
USGS	03069500	2019-07-06 01:45	EDT	2350	A	5.36	A
USGS	03069500	2019-07-06 02:00	EDT	2410	A	5.41	A
USGS	03069500	2019-07-06 02:15	EDT	2460	A	5.45	A
USGS	03069500	2019-07-06 02:30	EDT	2500	A	5.48	A
USGS	03069500	2019-07-06 02:45	EDT	2520	A	5.49	A
USGS	03069500	2019-07-06 03:00	EDT	2520	A	5.49	A
USGS	03069500	2019-07-06 03:15	EDT	2540	A	5.51	A
USGS	03069500	2019-07-06 03:30	EDT	2560	A	5.52	A
USGS	03069500	2019-07-06 03:45	EDT	2560	A	5.52	A
USGS	03069500	2019-07-06 04:00	EDT	2600	A	5.55	A
USGS	03069500	2019-07-06 04:15	EDT	2610	A	5.56	A
USGS	03069500	2019-07-06 04:30	EDT	2640	A	5.58	A
USGS	03069500	2019-07-06 04:45	EDT	2670	A	5.60	A
USGS	03069500	2019-07-06 05:00	EDT	2700	A	5.62	A
USGS	03069500	2019-07-06 05:15	EDT	2710	A	5.63	A
USGS	03069500	2019-07-06 05:30	EDT	2710	A	5.63	A
USGS	03069500	2019-07-06 05:45	EDT	2710	A	5.63	A
USGS	03069500	2019-07-06 06:00	EDT	2720	A	5.64	A
USGS	03069500	2019-07-06 06:15	EDT	2710	A	5.63	A
USGS	03069500	2019-07-06 06:30	EDT	2720	A	5.64	A
USGS	03069500	2019-07-06 06:45	EDT	2710	A	5.63	A
USGS	03069500	2019-07-06 07:00	EDT	2740	A	5.65	A
USGS	03069500	2019-07-06 07:15	EDT	2740	A	5.65	A
USGS	03069500	2019-07-06 07:30	EDT	2750	A	5.66	A
USGS	03069500	2019-07-06 07:45	EDT	2740	A	5.65	A
USGS	03069500	2019-07-06 08:00	EDT	2770	A	5.67	A
USGS	03069500	2019-07-06 08:15	EDT	2780	A	5.68	A
USGS	03069500	2019-07-06 08:30	EDT	2770	A	5.67	A
USGS	03069500	2019-07-06 08:45	EDT	2770	A	5.67	A
USGS	03069500	2019-07-06 09:00	EDT	2750	A	5.66	A
USGS	03069500	2019-07-06 09:15	EDT	2720	A	5.64	A
USGS	03069500	2019-07-06 09:30	EDT	2720	A	5.64	A
USGS	03069500	2019-07-06 09:45	EDT	2720	A	5.64	A
USGS	03069500	2019-07-06 10:00	EDT	2710	A	5.63	A
USGS	03069500	2019-07-06 10:15	EDT	2700	A	5.62	A
USGS	03069500	2019-07-06 10:30	EDT	2680	A	5.61	A
USGS	03069500	2019-07-06 10:45	EDT	2680	A	5.61	A
USGS	03069500	2019-07-06 11:00	EDT	2680	A	5.61	A
USGS	03069500	2019-07-06 11:15	EDT	2680	A	5.61	A
USGS	03069500	2019-07-06 11:30	EDT	2670	A	5.60	A
USGS	03069500	2019-07-06 11:45	EDT	2670	A	5.60	A
USGS	03069500	2019-07-06 12:00	EDT	2670	A	5.60	A
USGS	03069500	2019-07-06 12:15	EDT	2650	A	5.59	A
USGS	03069500	2019-07-06 12:30	EDT	2640	A	5.58	A
USGS	03069500	2019-07-06 12:45	EDT	2640	A	5.58	A
USGS	03069500	2019-07-06 13:00	EDT	2640	A	5.58	A
USGS	03069500	2019-07-06 13:15	EDT	2630	A	5.57	A
USGS	03069500	2019-07-06 13:30	EDT	2630	A	5.57	A
USGS	03069500	2019-07-06 13:45	EDT	2610	A	5.56	A
USGS	03069500	2019-07-06 14:00	EDT	2600	A	5.55	A
USGS	03069500	2019-07-06 14:15	EDT	2590	A	5.54	A
USGS	03069500	2019-07-06 14:30	EDT	2590	A	5.54	A
USGS	03069500	2019-07-06 14:45	EDT	2560	A	5.52	A
USGS	03069500	2019-07-06 15:00	EDT	2530	A	5.50	A
USGS	03069500	2019-07-06 15:15	EDT	2520	A	5.49	A
USGS	03069500	2019-07-06 15:30	EDT	2520	A	5.49	A
USGS	03069500	2019-07-06 15:45	EDT	2490	A	5.47	A
USGS	03069500	2019-07-06 16:00	EDT	2490	A	5.47	A
USGS	03069500	2019-07-06 16:15	EDT	2460	A	5.45	A
USGS	03069500	2019-07-06 16:30	EDT	2450	A	5.44	A
USGS	03069500	2019-07-06 16:45	EDT	2420	A	5.42	A
USGS	03069500	2019-07-06 17:00	EDT	2440	A	5.43	A
USGS	03069500	2019-07-06 17:15	EDT	2420	A	5.42	A
USGS	03069500	2019-07-06 17:30	EDT	2410	A	5.41	A
USGS	03069500	2019-07-06 17:45	EDT	2410	A	5.41	A
USGS	03069500	2019-07-06 18:00	EDT	2400	A	5.40	A
USGS	03069500	2019-07-06 18:15	EDT	2400	A	5.40	A
USGS	03069500	2019-07-06 18:30	EDT	2350	A	5.36	A
USGS	03069500	2019-07-06 18:45	EDT	2350	A	5.36	A
USGS	03069500	2019-07-06 19:00	EDT	2330	A	5.35	A
USGS	03069500	2019-07-06 19:15	EDT	2320	A	5.34	A
USGS	03069500	2019-07-06 19:30	EDT	2290	A	5.32	A
USGS	03069500	2019-07-06 19:45	EDT	2290	A	5.32	A
USGS	03069500	2019-07-06 20:00	EDT	2270	A	5.30	A
USGS	03069500	2019-07-06 20:15	EDT	2260	A	5.29	A
USGS	03069500	2019-07-06 20:30	EDT	2240	A	5.28	A
USGS	03069500	2019-07-06 20:45	EDT	2230	A	5.27	A
USGS	03069500	2019-07-06 21:00	EDT	2220	A	5.26	A
USGS	03069500	2019-07-06 21:15	EDT	2210	A	5.25	A
USGS	03069500	2019-07-06 21:30	EDT	2190	A	5.24	A
USGS	03069500	2019-07-06 21:45	EDT	2180	A	5.23	A
USGS	03069500	2019-07-06 22:00	EDT	2170	A	5.22	A
USGS	03069500	2019-07-06 22:15	EDT	2170	A	5.22	A
USGS	03069500	2019-07-06 22:30	EDT	2160	A	5.21	A
USGS	03069500	2019-07-06 22:45	EDT	2160	A	5.21	A
USGS	03069500	2019-07-06 23:00	EDT	2140	A	5.20	A
USGS	03069500	2019-07-06 23:15	EDT	2140	A	5.20	A
USGS	03069500	2019-07-06 23:30	EDT	2160	A	5.21	A
USGS	03069500	2019-07-06 23:45	EDT	2170	A	5.22	A
USGS	03069500	2019-07-07 00:00	EDT	2180	A	5.23	A
USGS	03069500	2019-07-07 00:15	EDT	2190	A	5.24	A
USGS	03069500	2019-07-07 00:30	EDT	2180	A	5.23	A
USGS	03069500	2019-07-07 00:45	EDT	2170	A	5.22	A
USGS	03069500	2019-07-07 01:00	EDT	2160	A	5.21	A
USGS	03069500	2019-07-07 01:15	EDT	2140	A	5.20	A
USGS	03069500	2019-07-07 01:30	EDT	2140	A	5.20	A
USGS	03069500	2019-07-07 01:45	EDT	2130	A	5.19	A
USGS	03069500	2019-07-07 02:00	EDT	2130	A	5.19	A
USGS	03069500	2019-07-07 02:15	EDT	2110	A	5.17	A
USGS	03069500	2019-07-07 02:30	EDT	2130	A	5.19	A
USGS	03069500	2019-07-07 02:45	EDT	2190	A	5.24	A
USGS	03069500	2019-07-07 03:00	EDT	2280	A	5.31	A
USGS	03069500	2019-07-07 03:15	EDT	2330	A	5.35	A
USGS	03069500	2019-07-07 03:30	EDT	2360	A	5.37	A
USGS	03069500	2019-07-07 03:45	EDT	2360	A	5.37	A
USGS	03069500	2019-07-07 04:00	EDT	2360	A	5.37	A
USGS	03069500	2019-07-07 04:15	EDT	2350	A	5.36	A
USGS	03069500	2019-07-07 04:30	EDT	2330	A	5.35	A
USGS	03069500	2019-07-07 04:45	EDT	2320	A	5.34	A
USGS	03069500	2019-07-07 05:00	EDT	2310	A	5.33	A
USGS	03069500	2019-07-07 05:15	EDT	2290	A	5.32	A
USGS	03069500	2019-07-07 05:30	EDT	2260	A	5.29	A
USGS	03069500	2019-07-07 05:45	EDT	2240	A	5.28	A
USGS	03069500	2019-07-07 06:00	EDT	2230	A	5.27	A
USGS	03069500	2019-07-07 06:15	EDT	2210	A	5.25	A
USGS	03069500	2019-07-07 06:30	EDT	2210	A	5.25	A
USGS	03069500	2019-07-07 06:45	EDT	2170	A	5.22	A
USGS	03069500	2019-07-07 07:00	EDT	2160	A	5.21	A
USGS	03069500	2019-07-07 07:15	EDT	2130	A	5.19	A
USGS	03069500	2019-07-07 07:30	EDT	2120	A	5.18	A
USGS	03069500	2019-07-07 07:45	EDT	2090	A	5.16	A
USGS	03069500	2019-07-07 08:00	EDT	2080	A	5.15	A
USGS	03069500	2019-07-07 08:15	EDT	2090	A	5.16	A
USGS	03069500	2019-07-07 08:30	EDT	2070	A	5.14	A
USGS	03069500	2019-07-07 08:45	EDT	2050	A	5.12	A
USGS	03069500	2019-07-07 09:00	EDT	2030	A	5.11	A
USGS	03069500	2019-07-07 09:15	EDT	2010	A	5.09	A
USGS	03069500	2019-07-07 09:30	EDT	2000	A	5.08	A
USGS	03069500	2019-07-07 09:45	EDT	1990	A	5.07	A
USGS	03069500	2019-07-07 10:00	EDT	1970	A	5.06	A
USGS	03069500	2019-07-07 10:15	EDT	1960	A	5.05	A
USGS	03069500	2019-07-07 10:30	EDT	1940	A	5.03	A
USGS	03069500	2019-07-07 10:45	EDT	1930	A	5.02	A
USGS	03069500	2019-07-07 11:00	EDT	1900	A	5.00	A
USGS	03069500	2019-07-07 11:15	EDT	1890	A	4.99	A
USGS	03069500	2019-07-07 11:30	EDT	1880	A	4.98	A
USGS	03069500	2019-07-07 11:45	EDT	1870	A	4.97	A
USGS	03069500	2019-07-07 12:00	EDT	1860	A	4.96	A
USGS	03069500	2019-07-07 12:15	EDT	1850	A	4.95	A
USGS	03069500	2019-07-07 12:30	EDT	1840	A	4.94	A
USGS	03069500	2019-07-07 12:45	EDT	1840	A	4.94	A
USGS	03069500	2019-07-07 13:00	EDT	1830	A	4.93	A
USGS	03069500	2019-07-07 13:15	EDT	1820	A	4.92	A
USGS	03069500	2019-07-07 13:30	EDT	1810	A	4.91	A
USGS	03069500	2019-07-07 13:45	EDT	1800	A	4.90	A
USGS	03069500	2019-07-07 14:00	EDT	1790	A	4.89	A
USGS	03069500	2019-07-07 14:15	EDT	1780	A	4.88	A
USGS	03069500	2019-07-07 14:30	EDT	1780	A	4.88	A
USGS	03069500	2019-07-07 14:45	EDT	1770	A	4.87	A
USGS	03069500	2019-07-07 15:00	EDT	1760	A	4.86	A
USGS	03069500	2019-07-07 15:15	EDT	1750	A	4.85	A
USGS	03069500	2019-07-07 15:30	EDT	1740	A	4.84	A
USGS	03069500	2019-07-07 15:45	EDT	1730	A	4.83	A
USGS	03069500	2019-07-07 16:00	EDT	1740	A	4.84	A
USGS	03069500	2019-07-07 16:15	EDT	1730	A	4.83	A
USGS	03069500	2019-07-07 16:30	EDT	1730	A	4.83	A
USGS	03069500	2019-07-07 16:45	EDT	1720	A	4.82	A
USGS	03069500	2019-07-07 17:00	EDT	1710	A	4.81	A
USGS	03069500	2019-07-07 17:15	EDT	1710	A	4.81	A
USGS	03069500	2019-07-07 17:30	EDT	1710	A	4.81	A
USGS	03069500	2019-07-07 17:45	EDT	1710	A	4.81	A
USGS	03069500	2019-07-07 18:00	EDT	1720	A	4.82	A
USGS	03069500	2019-07-07 18:15	EDT	1740	A	4.84	A
USGS	03069500	2019-07-07 18:30	EDT	1770	A	4.87	A
USGS	03069500	2019-07-07 18:45	EDT	1790	A	4.89	A
USGS	03069500	2019-07-07 19:00	EDT	1790	A	4.89	A
USGS	03069500	2019-07-07 19:15	EDT	1800	A	4.90	A
USGS	03069500	2019-07-07 19:30	EDT	1800	A	4.90	A
USGS	03069500	2019-07-07 19:45	EDT	1780	A	4.88	A
USGS	03069500	2019-07-07 20:00	EDT	1780	A	4.88	A
USGS	03069500	2019-07-07 20:15	EDT	1770	A	4.87	A
USGS	03069500	2019-07-07 20:30	EDT	1770	A	4.87	A
USGS	03069500	2019-07-07 20:45	EDT	1770	A	4.87	A
USGS	03069500	2019-07-07 21:00	EDT	1750	A	4.85	A
USGS	03069500	2019-07-07 21:15	EDT	1750	A	4.85	A
USGS	03069500	2019-07-07 21:30	EDT	1750	A	4.85	A
USGS	03069500	2019-07-07 21:45	EDT	1760	A	4.86	A
USGS	03069500	2019-07-07 22:00	EDT	1790	A	4.89	A
USGS	03069500	2019-07-07 22:15	EDT	1830	A	4.93	A
USGS	03069500	2019-07-07 22:30	EDT	1870	A	4.97	A
USGS	03069500	2019-07-07 22:45	EDT	1930	A	5.02	A
USGS	03069500	2019-07-07 23:00	EDT	1970	A	5.06	A
USGS	03069500	2019-07-07 23:15	EDT	2010	A	5.09	A
USGS	03069500	2019-07-07 23:30	EDT	2060	A	5.13	A
USGS	03069500	2019-07-07 23:45	EDT	2090	A	5.16	A
