# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-12-01 09:23:02 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03070260 CHEAT RIVER AT ALBRIGHT, WV
# -----------------------------------------------------------------------------------
#
# Data provided for site 03070260
#            TS   parameter     Description
#        160537       00060     Discharge, cubic feet per second
#        241533       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	160537_00060	160537_00060_cd	241533_00065	241533_00065_cd
USGS	03070260	2019-07-05 02:00	EDT	2560	A	12.91	A
USGS	03070260	2019-07-05 02:15	EDT	2560	A	12.91	A
USGS	03070260	2019-07-05 02:30	EDT	2520	A	12.88	A
USGS	03070260	2019-07-05 02:45	EDT	2490	A	12.86	A
USGS	03070260	2019-07-05 03:00	EDT	2450	A	12.83	A
USGS	03070260	2019-07-05 03:15	EDT	2420	A	12.80	A
USGS	03070260	2019-07-05 03:30	EDT	2400	A	12.79	A
USGS	03070260	2019-07-05 03:45	EDT	2380	A	12.77	A
USGS	03070260	2019-07-05 04:00	EDT	2330	A	12.73	A
USGS	03070260	2019-07-05 04:15	EDT	2300	A	12.71	A
USGS	03070260	2019-07-05 04:30	EDT	2290	A	12.70	A
USGS	03070260	2019-07-05 04:45	EDT	2290	A	12.70	A
USGS	03070260	2019-07-05 05:00	EDT	2260	A	12.68	A
USGS	03070260	2019-07-05 05:15	EDT	2220	A	12.65	A
USGS	03070260	2019-07-05 05:30	EDT	2210	A	12.64	A
USGS	03070260	2019-07-05 05:45	EDT	2210	A	12.64	A
USGS	03070260	2019-07-05 06:00	EDT	2190	A	12.62	A
USGS	03070260	2019-07-05 06:15	EDT	2190	A	12.62	A
USGS	03070260	2019-07-05 06:30	EDT	2180	A	12.61	A
USGS	03070260	2019-07-05 06:45	EDT	2160	A	12.60	A
USGS	03070260	2019-07-05 07:00	EDT	2160	A	12.60	A
USGS	03070260	2019-07-05 07:15	EDT	2090	A	12.54	A
USGS	03070260	2019-07-05 07:30	EDT	2130	A	12.57	A
USGS	03070260	2019-07-05 07:45	EDT	2110	A	12.56	A
USGS	03070260	2019-07-05 08:00	EDT	2100	A	12.55	A
USGS	03070260	2019-07-05 08:15	EDT	2110	A	12.56	A
USGS	03070260	2019-07-05 08:30	EDT	2100	A	12.55	A
USGS	03070260	2019-07-05 08:45	EDT	2050	A	12.51	A
USGS	03070260	2019-07-05 09:00	EDT	2000	A	12.46	A
USGS	03070260	2019-07-05 09:15	EDT	2070	A	12.52	A
USGS	03070260	2019-07-05 09:30	EDT	2030	A	12.49	A
USGS	03070260	2019-07-05 09:45	EDT	2020	A	12.48	A
USGS	03070260	2019-07-05 10:00	EDT	2000	A	12.46	A
USGS	03070260	2019-07-05 10:15	EDT	2000	A	12.46	A
USGS	03070260	2019-07-05 10:30	EDT	1970	A	12.44	A
USGS	03070260	2019-07-05 10:45	EDT	1940	A	12.41	A
USGS	03070260	2019-07-05 11:00	EDT	1970	A	12.44	A
USGS	03070260	2019-07-05 11:15	EDT	1930	A	12.40	A
USGS	03070260	2019-07-05 11:30	EDT	1970	A	12.44	A
USGS	03070260	2019-07-05 11:45	EDT	1960	A	12.43	A
USGS	03070260	2019-07-05 12:00	EDT	1960	A	12.43	A
USGS	03070260	2019-07-05 12:15	EDT	1940	A	12.41	A
USGS	03070260	2019-07-05 12:30	EDT	1960	A	12.43	A
USGS	03070260	2019-07-05 12:45	EDT	1970	A	12.44	A
USGS	03070260	2019-07-05 13:00	EDT	1980	A	12.45	A
USGS	03070260	2019-07-05 13:15	EDT	2010	A	12.47	A
USGS	03070260	2019-07-05 13:30	EDT	2050	A	12.51	A
USGS	03070260	2019-07-05 13:45	EDT	2140	A	12.58	A
USGS	03070260	2019-07-05 14:00	EDT	2190	A	12.62	A
USGS	03070260	2019-07-05 14:15	EDT	2290	A	12.70	A
USGS	03070260	2019-07-05 14:30	EDT	2430	A	12.81	A
USGS	03070260	2019-07-05 14:45	EDT	2480	A	12.85	A
USGS	03070260	2019-07-05 15:00	EDT	2600	A	12.94	A
USGS	03070260	2019-07-05 15:15	EDT	2660	A	12.98	A
USGS	03070260	2019-07-05 15:30	EDT	2750	A	13.05	A
USGS	03070260	2019-07-05 15:45	EDT	2730	A	13.03	A
USGS	03070260	2019-07-05 16:00	EDT	2800	A	13.08	A
USGS	03070260	2019-07-05 16:15	EDT	2810	A	13.09	A
USGS	03070260	2019-07-05 16:30	EDT	2810	A	13.09	A
USGS	03070260	2019-07-05 16:45	EDT	2850	A	13.12	A
USGS	03070260	2019-07-05 17:00	EDT	2830	A	13.10	A
USGS	03070260	2019-07-05 17:15	EDT	2840	A	13.11	A
USGS	03070260	2019-07-05 17:30	EDT	2850	A	13.12	A
USGS	03070260	2019-07-05 17:45	EDT	2840	A	13.11	A
USGS	03070260	2019-07-05 18:00	EDT	2840	A	13.11	A
USGS	03070260	2019-07-05 18:15	EDT	2840	A	13.11	A
USGS	03070260	2019-07-05 18:30	EDT	2870	A	13.13	A
USGS	03070260	2019-07-05 18:45	EDT	2880	A	13.14	A
USGS	03070260	2019-07-05 19:00	EDT	2940	A	13.18	A
USGS	03070260	2019-07-05 19:15	EDT	2960	A	13.19	A
USGS	03070260	2019-07-05 19:30	EDT	3010	A	13.23	A
USGS	03070260	2019-07-05 19:45	EDT	2970	A	13.20	A
USGS	03070260	2019-07-05 20:00	EDT	3010	A	13.23	A
USGS	03070260	2019-07-05 20:15	EDT	3010	A	13.23	A
USGS	03070260	2019-07-05 20:30	EDT	2930	A	13.17	A
USGS	03070260	2019-07-05 20:45	EDT	2910	A	13.16	A
USGS	03070260	2019-07-05 21:00	EDT	2910	A	13.16	A
USGS	03070260	2019-07-05 21:15	EDT	2880	A	13.14	A
USGS	03070260	2019-07-05 21:30	EDT	2870	A	13.13	A
USGS	03070260	2019-07-05 21:45	EDT	2870	A	13.13	A
USGS	03070260	2019-07-05 22:00	EDT	2840	A	13.11	A
USGS	03070260	2019-07-05 22:15	EDT	2900	A	13.15	A
USGS	03070260	2019-07-05 22:30	EDT	2850	A	13.12	A
USGS	03070260	2019-07-05 22:45	EDT	2840	A	13.11	A
USGS	03070260	2019-07-05 23:00	EDT	2870	A	13.13	A
USGS	03070260	2019-07-05 23:15	EDT	2810	A	13.09	A
USGS	03070260	2019-07-05 23:30	EDT	2870	A	13.13	A
USGS	03070260	2019-07-05 23:45	EDT	2830	A	13.10	A
USGS	03070260	2019-07-06 00:00	EDT	2850	A	13.12	A
USGS	03070260	2019-07-06 00:15	EDT	2880	A	13.14	A
USGS	03070260	2019-07-06 00:30	EDT	2870	A	13.13	A
USGS	03070260	2019-07-06 00:45	EDT	2900	A	13.15	A
USGS	03070260	2019-07-06 01:00	EDT	2880	A	13.14	A
USGS	03070260	2019-07-06 01:15	EDT	2900	A	13.15	A
USGS	03070260	2019-07-06 01:30	EDT	2940	A	13.18	A
USGS	03070260	2019-07-06 01:45	EDT	2970	A	13.20	A
USGS	03070260	2019-07-06 02:00	EDT	2970	A	13.20	A
USGS	03070260	2019-07-06 02:15	EDT	3000	A	13.22	A
USGS	03070260	2019-07-06 02:30	EDT	2990	A	13.21	A
USGS	03070260	2019-07-06 02:45	EDT	2960	A	13.19	A
USGS	03070260	2019-07-06 03:00	EDT	3010	A	13.23	A
USGS	03070260	2019-07-06 03:15	EDT	3010	A	13.23	A
USGS	03070260	2019-07-06 03:30	EDT	3040	A	13.25	A
USGS	03070260	2019-07-06 03:45	EDT	3010	A	13.23	A
USGS	03070260	2019-07-06 04:00	EDT	3120	A	13.30	A
USGS	03070260	2019-07-06 04:15	EDT	3100	A	13.29	A
USGS	03070260	2019-07-06 04:30	EDT	3170	A	13.33	A
USGS	03070260	2019-07-06 04:45	EDT	3170	A	13.33	A
USGS	03070260	2019-07-06 05:00	EDT	3170	A	13.33	A
USGS	03070260	2019-07-06 05:15	EDT	3120	A	13.30	A
USGS	03070260	2019-07-06 05:30	EDT	3130	A	13.31	A
USGS	03070260	2019-07-06 05:45	EDT	3130	A	13.31	A
USGS	03070260	2019-07-06 06:00	EDT	3150	A	13.32	A
USGS	03070260	2019-07-06 06:15	EDT	3090	A	13.28	A
USGS	03070260	2019-07-06 06:30	EDT	3070	A	13.27	A
USGS	03070260	2019-07-06 06:45	EDT	3040	A	13.25	A
USGS	03070260	2019-07-06 07:00	EDT	3070	A	13.27	A
USGS	03070260	2019-07-06 07:15	EDT	3000	A	13.22	A
USGS	03070260	2019-07-06 07:30	EDT	3000	A	13.22	A
USGS	03070260	2019-07-06 07:45	EDT	2940	A	13.18	A
USGS	03070260	2019-07-06 08:00	EDT	2970	A	13.20	A
USGS	03070260	2019-07-06 08:15	EDT	2990	A	13.21	A
USGS	03070260	2019-07-06 08:30	EDT	2960	A	13.19	A
USGS	03070260	2019-07-06 08:45	EDT	2930	A	13.17	A
USGS	03070260	2019-07-06 09:00	EDT	2970	A	13.20	A
USGS	03070260	2019-07-06 09:15	EDT	2900	A	13.15	A
USGS	03070260	2019-07-06 09:30	EDT	2930	A	13.17	A
USGS	03070260	2019-07-06 09:45	EDT	2960	A	13.19	A
USGS	03070260	2019-07-06 10:00	EDT	2990	A	13.21	A
USGS	03070260	2019-07-06 10:15	EDT	3030	A	13.24	A
USGS	03070260	2019-07-06 10:30	EDT	3060	A	13.26	A
USGS	03070260	2019-07-06 10:45	EDT	3030	A	13.24	A
USGS	03070260	2019-07-06 11:00	EDT	3010	A	13.23	A
USGS	03070260	2019-07-06 11:15	EDT	3060	A	13.26	A
USGS	03070260	2019-07-06 11:30	EDT	3070	A	13.27	A
USGS	03070260	2019-07-06 11:45	EDT	3090	A	13.28	A
USGS	03070260	2019-07-06 12:00	EDT	3170	A	13.33	A
USGS	03070260	2019-07-06 12:15	EDT	3130	A	13.31	A
USGS	03070260	2019-07-06 12:30	EDT	3120	A	13.30	A
USGS	03070260	2019-07-06 12:45	EDT	3170	A	13.33	A
USGS	03070260	2019-07-06 13:00	EDT	3170	A	13.33	A
USGS	03070260	2019-07-06 13:15	EDT	3290	A	13.41	A
USGS	03070260	2019-07-06 13:30	EDT	3300	A	13.42	A
USGS	03070260	2019-07-06 13:45	EDT	3340	A	13.44	A
USGS	03070260	2019-07-06 14:00	EDT	3410	A	13.49	A
USGS	03070260	2019-07-06 14:15	EDT	3490	A	13.54	A
USGS	03070260	2019-07-06 14:30	EDT	3460	A	13.52	A
USGS	03070260	2019-07-06 14:45	EDT	3510	A	13.55	A
USGS	03070260	2019-07-06 15:00	EDT	3540	A	13.57	A
USGS	03070260	2019-07-06 15:15	EDT	3600	A	13.61	A
USGS	03070260	2019-07-06 15:30	EDT	3610	A	13.62	A
USGS	03070260	2019-07-06 15:45	EDT	3610	A	13.62	A
USGS	03070260	2019-07-06 16:00	EDT	3610	A	13.62	A
USGS	03070260	2019-07-06 16:15	EDT	3630	A	13.63	A
USGS	03070260	2019-07-06 16:30	EDT	3660	A	13.65	A
USGS	03070260	2019-07-06 16:45	EDT	3670	A	13.66	A
USGS	03070260	2019-07-06 17:00	EDT	3690	A	13.67	A
USGS	03070260	2019-07-06 17:15	EDT	3670	A	13.66	A
USGS	03070260	2019-07-06 17:30	EDT	3730	A	13.70	A
USGS	03070260	2019-07-06 17:45	EDT	3730	A	13.70	A
USGS	03070260	2019-07-06 18:00	EDT	3730	A	13.70	A
USGS	03070260	2019-07-06 18:15	EDT	3730	A	13.70	A
USGS	03070260	2019-07-06 18:30	EDT	3760	A	13.72	A
USGS	03070260	2019-07-06 18:45	EDT	3750	A	13.71	A
USGS	03070260	2019-07-06 19:00	EDT	3730	A	13.70	A
USGS	03070260	2019-07-06 19:15	EDT	3790	A	13.74	A
USGS	03070260	2019-07-06 19:30	EDT	3810	A	13.75	A
USGS	03070260	2019-07-06 19:45	EDT	3780	A	13.73	A
USGS	03070260	2019-07-06 20:00	EDT	3760	A	13.72	A
USGS	03070260	2019-07-06 20:15	EDT	3750	A	13.71	A
USGS	03070260	2019-07-06 20:30	EDT	3700	A	13.68	A
USGS	03070260	2019-07-06 20:45	EDT	3760	A	13.72	A
USGS	03070260	2019-07-06 21:00	EDT	3760	A	13.72	A
USGS	03070260	2019-07-06 21:15	EDT	3730	A	13.70	A
USGS	03070260	2019-07-06 21:30	EDT	3670	A	13.66	A
USGS	03070260	2019-07-06 21:45	EDT	3700	A	13.68	A
USGS	03070260	2019-07-06 22:00	EDT	3670	A	13.66	A
USGS	03070260	2019-07-06 22:15	EDT	3660	A	13.65	A
USGS	03070260	2019-07-06 22:30	EDT	3700	A	13.68	A
USGS	03070260	2019-07-06 22:45	EDT	3670	A	13.66	A
USGS	03070260	2019-07-06 23:00	EDT	3640	A	13.64	A
USGS	03070260	2019-07-06 23:15	EDT	3670	A	13.66	A
USGS	03070260	2019-07-06 23:30	EDT	3660	A	13.65	A
USGS	03070260	2019-07-06 23:45	EDT	3640	A	13.64	A
USGS	03070260	2019-07-07 00:00	EDT	3630	A	13.63	A
USGS	03070260	2019-07-07 00:15	EDT	3630	A	13.63	A
USGS	03070260	2019-07-07 00:30	EDT	3610	A	13.62	A
USGS	03070260	2019-07-07 00:45	EDT	3630	A	13.63	A
USGS	03070260	2019-07-07 01:00	EDT	3540	A	13.57	A
USGS	03070260	2019-07-07 01:15	EDT	3570	A	13.59	A
USGS	03070260	2019-07-07 01:30	EDT	3580	A	13.60	A
USGS	03070260	2019-07-07 01:45	EDT	3580	A	13.60	A
USGS	03070260	2019-07-07 02:00	EDT	3540	A	13.57	A
USGS	03070260	2019-07-07 02:15	EDT	3540	A	13.57	A
USGS	03070260	2019-07-07 02:30	EDT	3540	A	13.57	A
USGS	03070260	2019-07-07 02:45	EDT	3520	A	13.56	A
USGS	03070260	2019-07-07 03:00	EDT	3450	A	13.51	A
USGS	03070260	2019-07-07 03:15	EDT	3460	A	13.52	A
USGS	03070260	2019-07-07 03:30	EDT	3490	A	13.54	A
USGS	03070260	2019-07-07 03:45	EDT	3450	A	13.51	A
USGS	03070260	2019-07-07 04:00	EDT	3460	A	13.52	A
USGS	03070260	2019-07-07 04:15	EDT	3540	A	13.57	A
USGS	03070260	2019-07-07 04:30	EDT	3460	A	13.52	A
USGS	03070260	2019-07-07 04:45	EDT	3460	A	13.52	A
USGS	03070260	2019-07-07 05:00	EDT	3480	A	13.53	A
USGS	03070260	2019-07-07 05:15	EDT	3450	A	13.51	A
USGS	03070260	2019-07-07 05:30	EDT	3410	A	13.49	A
USGS	03070260	2019-07-07 05:45	EDT	3410	A	13.49	A
USGS	03070260	2019-07-07 06:00	EDT	3410	A	13.49	A
USGS	03070260	2019-07-07 06:15	EDT	3450	A	13.51	A
USGS	03070260	2019-07-07 06:30	EDT	3410	A	13.49	A
USGS	03070260	2019-07-07 06:45	EDT	3380	A	13.47	A
USGS	03070260	2019-07-07 07:00	EDT	3410	A	13.49	A
USGS	03070260	2019-07-07 07:15	EDT	3350	A	13.45	A
USGS	03070260	2019-07-07 07:30	EDT	3350	A	13.45	A
USGS	03070260	2019-07-07 07:45	EDT	3320	A	13.43	A
USGS	03070260	2019-07-07 08:00	EDT	3350	A	13.45	A
USGS	03070260	2019-07-07 08:15	EDT	3270	A	13.40	A
USGS	03070260	2019-07-07 08:30	EDT	3240	A	13.38	A
USGS	03070260	2019-07-07 08:45	EDT	3260	A	13.39	A
USGS	03070260	2019-07-07 09:00	EDT	3270	A	13.40	A
USGS	03070260	2019-07-07 09:15	EDT	3260	A	13.39	A
USGS	03070260	2019-07-07 09:30	EDT	3230	A	13.37	A
USGS	03070260	2019-07-07 09:45	EDT	3210	A	13.36	A
USGS	03070260	2019-07-07 10:00	EDT	3200	A	13.35	A
USGS	03070260	2019-07-07 10:15	EDT	3170	A	13.33	A
USGS	03070260	2019-07-07 10:30	EDT	3170	A	13.33	A
USGS	03070260	2019-07-07 10:45	EDT	3170	A	13.33	A
USGS	03070260	2019-07-07 11:00	EDT	3150	A	13.32	A
USGS	03070260	2019-07-07 11:15	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 11:30	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 11:45	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 12:00	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 12:15	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 12:30	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 12:45	EDT	3090	A	13.28	A
USGS	03070260	2019-07-07 13:00	EDT	3090	A	13.28	A
USGS	03070260	2019-07-07 13:15	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 13:30	EDT	3100	A	13.29	A
USGS	03070260	2019-07-07 13:45	EDT	3090	A	13.28	A
USGS	03070260	2019-07-07 14:00	EDT	3100	A	13.29	A
USGS	03070260	2019-07-07 14:15	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 14:30	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 14:45	EDT	3070	A	13.27	A
USGS	03070260	2019-07-07 15:00	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 15:15	EDT	3180	A	13.34	A
USGS	03070260	2019-07-07 15:30	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 15:45	EDT	3200	A	13.35	A
USGS	03070260	2019-07-07 16:00	EDT	3180	A	13.34	A
USGS	03070260	2019-07-07 16:15	EDT	3180	A	13.34	A
USGS	03070260	2019-07-07 16:30	EDT	3210	A	13.36	A
USGS	03070260	2019-07-07 16:45	EDT	3180	A	13.34	A
USGS	03070260	2019-07-07 17:00	EDT	3200	A	13.35	A
USGS	03070260	2019-07-07 17:15	EDT	3210	A	13.36	A
USGS	03070260	2019-07-07 17:30	EDT	3150	A	13.32	A
USGS	03070260	2019-07-07 17:45	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 18:00	EDT	3100	A	13.29	A
USGS	03070260	2019-07-07 18:15	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 18:30	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 18:45	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 19:00	EDT	3040	A	13.25	A
USGS	03070260	2019-07-07 19:15	EDT	3070	A	13.27	A
USGS	03070260	2019-07-07 19:30	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 19:45	EDT	3040	A	13.25	A
USGS	03070260	2019-07-07 20:00	EDT	3100	A	13.29	A
USGS	03070260	2019-07-07 20:15	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 20:30	EDT	3180	A	13.34	A
USGS	03070260	2019-07-07 20:45	EDT	3170	A	13.33	A
USGS	03070260	2019-07-07 21:00	EDT	3150	A	13.32	A
USGS	03070260	2019-07-07 21:15	EDT	3130	A	13.31	A
USGS	03070260	2019-07-07 21:30	EDT	3120	A	13.30	A
USGS	03070260	2019-07-07 21:45	EDT	3150	A	13.32	A
USGS	03070260	2019-07-07 22:00	EDT	3070	A	13.27	A
USGS	03070260	2019-07-07 22:15	EDT	3060	A	13.26	A
USGS	03070260	2019-07-07 22:30	EDT	3070	A	13.27	A
USGS	03070260	2019-07-07 22:45	EDT	3060	A	13.26	A
USGS	03070260	2019-07-07 23:00	EDT	3060	A	13.26	A
USGS	03070260	2019-07-07 23:15	EDT	3030	A	13.24	A
USGS	03070260	2019-07-07 23:30	EDT	3040	A	13.25	A
USGS	03070260	2019-07-07 23:45	EDT	3010	A	13.23	A
